name, type
IXI > Economic Spectrum > Affluent > Elite Spenders,R1
IXI > Economic Spectrum > Affluent > Power Spenders,R1
IXI > Economic Spectrum > Emerging Affluent > Power Spenders,R1
IXI > Economic Spectrum > Emerging Affluent > Big Spenders,R1
IXI > Economic Spectrum > Emerging Affluent > Moderate Spenders,R1
IXI > Economic Spectrum > Mass Affluent > Big Spenders,R1
IXI > Economic Spectrum > Mass Affluent > Moderate Spenders,R1
IXI > Economic Spectrum > Mass Affluent > Light Spenders,R1
IXI > Economic Spectrum > Midscale > Moderate Spenders,R1
IXI > Economic Spectrum > Midscale > Light Spenders,R1
IXI > Economic Spectrum > Midscale > Thrift Spenders,R1
IXI > Economic Spectrum > Downscale > Light Spenders,R1
IXI > Economic Spectrum > Downscale > Thrift Spenders,R1
IXI > Economic Spectrum > Downscale > Sparing Spenders,R1
IXI > Economic Spectrum > Making Ends Meet > Thrift Spenders,R1
IXI > Economic Spectrum > Making Ends Meet > Sparing Spenders,R1
IXI > Economic Spectrum > Making Ends Meet > Minimal Spenders,R1
IXI > Insurance Propensity > Auto Insurance Propensity Target,R1
IXI > Insurance Propensity > Likely to Respond to Auto Insurance Propensity Offer,R1
IXI > Insurance Propensity > High Premium Life Insurance Propensity Target,R1
IXI > Insurance Propensity > Optimum Auto Insurance Propensity Target,R1
IXI > Insurance Propensity > Optimum Insurance Propensity Target,R1
IXI > Insurance Propensity > High Lifetime Value Households,R1
IXI > Insurance Propensity > Multiple Policy Prospects,R1
IXI > Insurance Propensity > Likely to respond to Home Insurance Propensity Offer,R1
IXI > Credit Card Propensity > Premium Credit Card Propensity,R1
IXI > Credit Card Propensity > Standard Credit Card Propensity,R1
IXI > Credit Card Propensity > Sub-Prime Credit Card Propensity,R1
IXI > Credit Card Propensity > Attracted to Low APR Offer,R1
IXI > Credit Card Propensity > Revolver,R1
IXI > Credit Card Propensity > Transactor,R1
IXI > Credit Card Propensity > Optimum Credit Card Propensity Target,R1
IXI > Credit Card Propensity > Likely to Respond to Credit Card Propensity Offer,R1
IXI > Credit Card Propensity > Reliable Card Payers,R1
IXI > Credit Card Propensity > Card Balance Transfer Candidate,R1
IXI > Mortgage Propensity > Ready to Re-finance - Jumbo Loan,R1
IXI > Mortgage Propensity > Ready to Re-Finance - Conventional Loan,R1
IXI > Mortgage Propensity > Likely HELOC Customer,R1
IXI > Mortgage Propensity > Likely New Mortgage Propensity Customer,R1
IXI > Mortgage Propensity > Optimum Mortgage Propensity Target,R1
IXI > Mortgage Propensity > Reliable Mortgage Propensity Payers,R1
IXI > Student Loan > Likely Student Loan Target,R1
IXI > Student Loan > Likely Student Loan Consolidation Target,R1
"Relevate > Automotive > Demographics > Estimated Household Income > $100,000 - $149,999",R1
"Relevate > Automotive > Demographics > Estimated Household Income > $150,000 - $249,999",R1
"Relevate > Automotive > Demographics > Estimated Household Income > $250,000 - $349,999",R1
"Relevate > Automotive > Demographics > Estimated Household Income > $50,000 - $99,999",R1
"Relevate > Automotive > Demographics > Estimated Household Income > Less Than $50,000",R1
"Relevate > Automotive > Demographics > Median House Value > $1,000,000 +",R1
"Relevate > Automotive > Demographics > Median House Value > $100,000 - $149,999",R1
"Relevate > Automotive > Demographics > Median House Value > $150,000 - $249,999",R1
"Relevate > Automotive > Demographics > Median House Value > $250,000 - $349,999",R1
"Relevate > Automotive > Demographics > Median House Value > $350,000 - $499,999",R1
"Relevate > Automotive > Demographics > Median House Value > $50,000 - $99,999",R1
"Relevate > Automotive > Demographics > Median House Value > $500,000 - $749,999",R1
"Relevate > Automotive > Demographics > Median House Value > $750,000 - $999,999",R1
"Relevate > Automotive > Demographics > Median House Value > Less Than $50,000",R1
"V12 > New Movers > Home Value > $1,000,000+",R1
"V12 > New Movers > Home Value > $1,000-$19,000",R1
"V12 > New Movers > Home Value > $125,000-$149,000",R1
"V12 > New Movers > Home Value > $150,000-$174,000",R1
"V12 > New Movers > Home Value > $175,000-$199,000",R1
"V12 > New Movers > Home Value > $200,000-$249,000",R1
"V12 > New Movers > Home Value > $20,000-$49,000",R1
"V12 > New Movers > Home Value > $250,000-$299,000",R1
"V12 > New Movers > Home Value > $300,000-$399,000",R1
"V12 > New Movers > Home Value > $400,000-$499,000",R1
"V12 > New Movers > Home Value > $50,000-$74,000",R1
"V12 > New Movers > Home Value > $500,000-$749,000",R1
"V12 > New Movers > Home Value > $75,000-$124,000",R1
"V12 > New Movers > Home Value > $750,000-$999,000",R1
"V12 > New Movers > Median Household Income > $1,000-$14,000",R1
"V12 > New Movers > Median Household Income > $100,000-$124,000",R1
"V12 > New Movers > Median Household Income > $125,000-$149,000",R1
"V12 > New Movers > Median Household Income > $15,000-$19,000",R1
"V12 > New Movers > Median Household Income > $150,000-$199,000",R1
"V12 > New Movers > Median Household Income > $20,000-$29,000",R1
"V12 > New Movers > Median Household Income > $200,000-$249,000",R1
"V12 > New Movers > Median Household Income > $250,000-$399,000",R1
"V12 > New Movers > Median Household Income > $30,000-$39,000",R1
"V12 > New Movers > Median Household Income > $40,000-$49,000",R1
"V12 > New Movers > Median Household Income > $50,000-$59,000",R1
"V12 > New Movers > Median Household Income > $60,000-$74,000",R1
"V12 > New Movers > Median Household Income > $75,000-$99,000",R1
Webbula > Demographic > Credit > New Credit Ranges > $0 - $100,R1
Webbula > Demographic > Credit > New Credit Ranges > $101 - $300,R1
Webbula > Demographic > Credit > New Credit Ranges > $301 - $500,R1
Webbula > Demographic > Credit > New Credit Ranges > $501 - $1000,R1
Webbula > Demographic > Credit > New Credit Ranges > $1001 - $3000,R1
Webbula > Demographic > Credit > New Credit Ranges > $3001 - $5000,R1
Webbula > Demographic > Credit > New Credit Ranges > $5001 - $9999,R1
Webbula > Demographic > Credit > New Credit Ranges > Greater than $9999,R1
Webbula > Demographic > Individual > Credit > Modeled Credit Range > 800 +,R1
Webbula > Demographic > Individual > Credit > Modeled Credit Range > 750 - 799,R1
Webbula > Demographic > Individual > Credit > Modeled Credit Range > 700 - 749,R1
Webbula > Demographic > Individual > Credit > Modeled Credit Range > 650 - 699,R1
Webbula > Demographic > Individual > Credit > Modeled Credit Range > 600 - 649,R1
Webbula > Demographic > Individual > Credit > Modeled Credit Range > 550 - 599,R1
Webbula > Demographic > Individual > Credit > Modeled Credit Range > 500 - 549,R1
Webbula > Demographic > Individual > Credit > Modeled Credit Range > 499 or less,R1
Webbula > Demographic > Housing > House Market Value Range > $1000 - $24999,R1
Webbula > Demographic > Housing > House Market Value Range > $25000 - $49999,R1
Webbula > Demographic > Housing > House Market Value Range > $50000 - $74999,R1
Webbula > Demographic > Housing > House Market Value Range > $75000 - $99999,R1
Webbula > Demographic > Housing > House Market Value Range > $100000 - $124999,R1
Webbula > Demographic > Housing > House Market Value Range > $125000 - $149999,R1
Webbula > Demographic > Housing > House Market Value Range > $150000 - $174999,R1
Webbula > Demographic > Housing > House Market Value Range > $175000 - $199999,R1
Webbula > Demographic > Housing > House Market Value Range > $200000 - $224999,R1
Webbula > Demographic > Housing > House Market Value Range > $225000 - $249999,R1
Webbula > Demographic > Housing > House Market Value Range > $250000 - $274999,R1
Webbula > Demographic > Housing > House Market Value Range > $275000 - $299999,R1
Webbula > Demographic > Housing > House Market Value Range > $300000 - $349999,R1
Webbula > Demographic > Housing > House Market Value Range > $350000 - $399999,R1
Webbula > Demographic > Housing > House Market Value Range > $400000 - $449999,R1
Webbula > Demographic > Housing > House Market Value Range > $450000 - $499999,R1
Webbula > Demographic > Housing > House Market Value Range > $500000 - $749999,R1
Webbula > Demographic > Housing > House Market Value Range > $750000 - $999999,R1
Webbula > Demographic > Housing > House Market Value Range > $1000000 +,R1
"Webbula > Financial > Mortgage > Mortgage History > Most Recent > Mortgage Amount Range > $0 - $24,999",R1
"Webbula > Financial > Mortgage > Mortgage History > Most Recent > Mortgage Amount Range > $25,000 - $49,999",R1
"Webbula > Financial > Mortgage > Mortgage History > Most Recent > Mortgage Amount Range > $50,000 - $74,999",R1
"Webbula > Financial > Mortgage > Mortgage History > Most Recent > Mortgage Amount Range > $75,000 - $99,999",R1
"Webbula > Financial > Mortgage > Mortgage History > Most Recent > Mortgage Amount Range > $100,000 - $149,999",R1
"Webbula > Financial > Mortgage > Mortgage History > Most Recent > Mortgage Amount Range > $150,000 - $199,999",R1
"Webbula > Financial > Mortgage > Mortgage History > Most Recent > Mortgage Amount Range > $200,000 - $249,999",R1
"Webbula > Financial > Mortgage > Mortgage History > Most Recent > Mortgage Amount Range > $250,000 - $299,999",R1
"Webbula > Financial > Mortgage > Mortgage History > Most Recent > Mortgage Amount Range > $300,000 - $349,999",R1
"Webbula > Financial > Mortgage > Mortgage History > Most Recent > Mortgage Amount Range > $350,000 - $399,999",R1
"Webbula > Financial > Mortgage > Mortgage History > Most Recent > Mortgage Amount Range > $400,000 - $449,999",R1
"Webbula > Financial > Mortgage > Mortgage History > Most Recent > Mortgage Amount Range > $450,000 - $499,999",R1
"Webbula > Financial > Mortgage > Mortgage History > Most Recent > Mortgage Amount Range > $500,000 - $549,999",R1
"Webbula > Financial > Mortgage > Mortgage History > Most Recent > Mortgage Amount Range > $550,000 - $599,999",R1
"Webbula > Financial > Mortgage > Mortgage History > Most Recent > Mortgage Amount Range > $600,000 - $649,999",R1
"Webbula > Financial > Mortgage > Mortgage History > Most Recent > Mortgage Amount Range > $650,000 - $699,999",R1
"Webbula > Financial > Mortgage > Mortgage History > Most Recent > Mortgage Amount Range > $700,000 - $749,999",R1
"Webbula > Financial > Mortgage > Mortgage History > Most Recent > Mortgage Amount Range > $750,000 - $799,999",R1
"Webbula > Financial > Mortgage > Mortgage History > Most Recent > Mortgage Amount Range > Greater than $799,999",R1
Webbula > Financial > Mortgage > Mortgage History > Most Recent > Interest Rate Range > 0% - 1%,R1
Webbula > Financial > Mortgage > Mortgage History > Most Recent > Interest Rate Range > 1.1% - 2%,R1
Webbula > Financial > Mortgage > Mortgage History > Most Recent > Interest Rate Range > 2.1% - 3%,R1
Webbula > Financial > Mortgage > Mortgage History > Most Recent > Interest Rate Range > 3.1% - 4%,R1
Webbula > Financial > Mortgage > Mortgage History > Most Recent > Interest Rate Range > 4.1% - 5%,R1
Webbula > Financial > Mortgage > Mortgage History > Most Recent > Interest Rate Range > 5.1% - 6%,R1
Webbula > Financial > Mortgage > Mortgage History > Most Recent > Interest Rate Range > 6.1% - 7%,R1
Webbula > Financial > Mortgage > Mortgage History > Most Recent > Interest Rate Range > 7.1% - 8%,R1
Webbula > Financial > Mortgage > Mortgage History > Most Recent > Interest Rate Range > 8.1% - 9%,R1
Webbula > Financial > Mortgage > Mortgage History > Most Recent > Interest Rate Range > 9.1% - 10%,R1
Webbula > Financial > Mortgage > Mortgage History > Most Recent > Interest Rate Range > 10.1% - 11%,R1
Webbula > Financial > Mortgage > Mortgage History > Most Recent > Interest Rate Range > 11.1% - 12%,R1
Webbula > Financial > Mortgage > Mortgage History > Most Recent > Interest Rate Range > 12.1% - 13%,R1
Webbula > Financial > Mortgage > Mortgage History > Most Recent > Interest Rate Range > 13.1% - 14%,R1
Webbula > Financial > Mortgage > Mortgage History > Most Recent > Interest Rate Range > 14.1% - 15%,R1
Webbula > Financial > Mortgage > Mortgage History > Most Recent > Interest Rate Range > 15.1% - 16%,R1
"Webbula > Financial > Mortgage > Initial Purchase > Prospector Home Value Range > $0 - $24,999",R1
"Webbula > Financial > Mortgage > Initial Purchase > Prospector Home Value Range > $25,000 - $49,999",R1
"Webbula > Financial > Mortgage > Initial Purchase > Prospector Home Value Range > $50,000 - $74,999",R1
"Webbula > Financial > Mortgage > Initial Purchase > Prospector Home Value Range > $75,000 - $99,999",R1
"Webbula > Financial > Mortgage > Initial Purchase > Prospector Home Value Range > $100,000 - $149,999",R1
"Webbula > Financial > Mortgage > Initial Purchase > Prospector Home Value Range > $150,000 - $199,999",R1
"Webbula > Financial > Mortgage > Initial Purchase > Prospector Home Value Range > $200,000 - $249,999",R1
"Webbula > Financial > Mortgage > Initial Purchase > Prospector Home Value Range > $250,000 - $299,999",R1
"Webbula > Financial > Mortgage > Initial Purchase > Prospector Home Value Range > $300,000 - $349,999",R1
"Webbula > Financial > Mortgage > Initial Purchase > Prospector Home Value Range > $350,000 - $399,999",R1
"Webbula > Financial > Mortgage > Initial Purchase > Prospector Home Value Range > $400,000 - $449,999",R1
"Webbula > Financial > Mortgage > Initial Purchase > Prospector Home Value Range > $450,000 - $499,999",R1
"Webbula > Financial > Mortgage > Initial Purchase > Prospector Home Value Range > $500,000 - $549,999",R1
"Webbula > Financial > Mortgage > Initial Purchase > Prospector Home Value Range > $550,000 - $599,999",R1
"Webbula > Financial > Mortgage > Initial Purchase > Prospector Home Value Range > $600,000 - $649,999",R1
"Webbula > Financial > Mortgage > Initial Purchase > Prospector Home Value Range > $650,000 - $699,999",R1
"Webbula > Financial > Mortgage > Initial Purchase > Prospector Home Value Range > $700,000 - $749,999",R1
"Webbula > Financial > Mortgage > Initial Purchase > Prospector Home Value Range > $750,000 - $799,999",R1
"Webbula > Financial > Mortgage > Initial Purchase > Prospector Home Value Range > Greater than $799,999",R1
"Webbula > Financial > Mortgage > Initial Purchase > Mortgage Amount Range > $0 - $24,999",R1
"Webbula > Financial > Mortgage > Initial Purchase > Mortgage Amount Range > $25,000 - $49,999",R1
"Webbula > Financial > Mortgage > Initial Purchase > Mortgage Amount Range > $50,000 - $74,999",R1
"Webbula > Financial > Mortgage > Initial Purchase > Mortgage Amount Range > $75,000 - $99,999",R1
"Webbula > Financial > Mortgage > Initial Purchase > Mortgage Amount Range > $100,000 - $149,999",R1
"Webbula > Financial > Mortgage > Initial Purchase > Mortgage Amount Range > $150,000 - $199,999",R1
"Webbula > Financial > Mortgage > Initial Purchase > Mortgage Amount Range > $200,000 - $249,999",R1
"Webbula > Financial > Mortgage > Initial Purchase > Mortgage Amount Range > $250,000 - $299,999",R1
"Webbula > Financial > Mortgage > Initial Purchase > Mortgage Amount Range > $300,000 - $349,999",R1
"Webbula > Financial > Mortgage > Initial Purchase > Mortgage Amount Range > $350,000 - $399,999",R1
"Webbula > Financial > Mortgage > Initial Purchase > Mortgage Amount Range > $400,000 - $449,999",R1
"Webbula > Financial > Mortgage > Initial Purchase > Mortgage Amount Range > $450,000 - $499,999",R1
"Webbula > Financial > Mortgage > Initial Purchase > Mortgage Amount Range > $500,000 - $549,999",R1
"Webbula > Financial > Mortgage > Initial Purchase > Mortgage Amount Range > $550,000 - $599,999",R1
"Webbula > Financial > Mortgage > Initial Purchase > Mortgage Amount Range > $600,000 - $649,999",R1
"Webbula > Financial > Mortgage > Initial Purchase > Mortgage Amount Range > $650,000 - $699,999",R1
"Webbula > Financial > Mortgage > Initial Purchase > Mortgage Amount Range > $700,000 - $749,999",R1
"Webbula > Financial > Mortgage > Initial Purchase > Mortgage Amount Range > $750,000 - $799,999",R1
"Webbula > Financial > Mortgage > Initial Purchase > Mortgage Amount Range > Greater than $799,999",R1
Webbula > Financial > Mortgage > Initial Purchase > Interest Rate Range > 0% - 1%,R1
Webbula > Financial > Mortgage > Initial Purchase > Interest Rate Range > 1.1% - 2%,R1
Webbula > Financial > Mortgage > Initial Purchase > Interest Rate Range > 2.1% - 3%,R1
Webbula > Financial > Mortgage > Initial Purchase > Interest Rate Range > 3.1% - 4%,R1
Webbula > Financial > Mortgage > Initial Purchase > Interest Rate Range > 4.1% - 5%,R1
Webbula > Financial > Mortgage > Initial Purchase > Interest Rate Range > 5.1% - 6%,R1
Webbula > Financial > Mortgage > Initial Purchase > Interest Rate Range > 6.1% - 7%,R1
Webbula > Financial > Mortgage > Initial Purchase > Interest Rate Range > 7.1% - 8%,R1
Webbula > Financial > Mortgage > Initial Purchase > Interest Rate Range > 8.1% - 9%,R1
Webbula > Financial > Mortgage > Initial Purchase > Interest Rate Range > 9.1% - 10%,R1
Webbula > Financial > Mortgage > Initial Purchase > Interest Rate Range > 10.1% - 11%,R1
Webbula > Financial > Mortgage > Initial Purchase > Interest Rate Range > 11.1% - 12%,R1
Webbula > Financial > Mortgage > Initial Purchase > Interest Rate Range > 12.1% - 13%,R1
Webbula > Financial > Mortgage > Initial Purchase > Interest Rate Range > 13.1% - 14%,R1
Webbula > Financial > Mortgage > Initial Purchase > Interest Rate Range > 14.1% - 15%,R1
Webbula > Financial > Mortgage > Initial Purchase > Interest Rate Range > 15.1% - 16%,R1
"Webbula > Financial > Mortgage > Initial Purchase > Purchase Price Range > $0 - $24,999",R1
"Webbula > Financial > Mortgage > Initial Purchase > Purchase Price Range > $25,000 - $49,999",R1
"Webbula > Financial > Mortgage > Initial Purchase > Purchase Price Range > $50,000 - $74,999",R1
"Webbula > Financial > Mortgage > Initial Purchase > Purchase Price Range > $75,000 - $99,999",R1
"Webbula > Financial > Mortgage > Initial Purchase > Purchase Price Range > $100,000 - $149,999",R1
"Webbula > Financial > Mortgage > Initial Purchase > Purchase Price Range > $150,000 - $199,999",R1
"Webbula > Financial > Mortgage > Initial Purchase > Purchase Price Range > $200,000 - $249,999",R1
"Webbula > Financial > Mortgage > Initial Purchase > Purchase Price Range > $250,000 - $299,999",R1
"Webbula > Financial > Mortgage > Initial Purchase > Purchase Price Range > $300,000 - $349,999",R1
"Webbula > Financial > Mortgage > Initial Purchase > Purchase Price Range > $350,000 - $399,999",R1
"Webbula > Financial > Mortgage > Initial Purchase > Purchase Price Range > $400,000 - $449,999",R1
"Webbula > Financial > Mortgage > Initial Purchase > Purchase Price Range > $450,000 - $499,999",R1
"Webbula > Financial > Mortgage > Initial Purchase > Purchase Price Range > $500,000 - $549,999",R1
"Webbula > Financial > Mortgage > Initial Purchase > Purchase Price Range > $550,000 - $599,999",R1
"Webbula > Financial > Mortgage > Initial Purchase > Purchase Price Range > $600,000 - $649,999",R1
"Webbula > Financial > Mortgage > Initial Purchase > Purchase Price Range > $650,000 - $699,999",R1
"Webbula > Financial > Mortgage > Initial Purchase > Purchase Price Range > $700,000 - $749,999",R1
"Webbula > Financial > Mortgage > Initial Purchase > Purchase Price Range > $750,000 - $799,999",R1
"Webbula > Financial > Mortgage > Initial Purchase > Purchase Price Range > Greater than $799,999",R1
L2 Voter Data > Individual Demographics > Voting History > Vote Frequency Generals Last Four Even Years > 0,R1
L2 Voter Data > Individual Demographics > Voting History > Vote Frequency Generals Last Four Even Years > 1,R1
L2 Voter Data > Individual Demographics > Voting History > Vote Frequency Generals Last Four Even Years > 2,R1
L2 Voter Data > Individual Demographics > Voting History > Vote Frequency Generals Last Four Even Years > 3,R1
L2 Voter Data > Individual Demographics > Voting History > Vote Frequency Generals Last Four Even Years > 4,R1
L2 Voter Data > Individual Demographics > Voting History > Vote Frequency Overall > 0,R1
L2 Voter Data > Individual Demographics > Voting History > Vote Frequency Overall > 1,R1
L2 Voter Data > Individual Demographics > Voting History > Vote Frequency Overall > 2,R1
L2 Voter Data > Individual Demographics > Voting History > Vote Frequency Overall > 3,R1
L2 Voter Data > Individual Demographics > Voting History > Vote Frequency Overall > 4,R1
L2 Voter Data > Individual Demographics > Voting History > Vote Frequency Overall > 5,R1
L2 Voter Data > Individual Demographics > Voting History > Vote Frequency Overall > 6,R1
L2 Voter Data > Individual Demographics > Voting History > Vote Frequency Overall > 7,R1
L2 Voter Data > Individual Demographics > Voting History > Vote Frequency Overall > 8,R1
L2 Voter Data > Individual Demographics > Voting History > Vote Frequency Primaries Last Four Even Years > 0,R1
L2 Voter Data > Individual Demographics > Voting History > Vote Frequency Primaries Last Four Even Years > 1,R1
L2 Voter Data > Individual Demographics > Voting History > Vote Frequency Primaries Last Four Even Years > 2,R1
L2 Voter Data > Individual Demographics > Voting History > Vote Frequency Primaries Last Four Even Years > 3,R1
L2 Voter Data > Individual Demographics > Voting History > Vote Frequency Primaries Last Four Even Years > 4,R1
L2 Voter Data > Individual Demographics > Voting History > Voting 2008 General & Primary > Both,R1
L2 Voter Data > Individual Demographics > Voting History > Voting 2008 General & Primary > General Only,R1
L2 Voter Data > Individual Demographics > Voting History > Voting 2008 General & Primary > Primary Only,R1
L2 Voter Data > Individual Demographics > Voting History > Voting 2008 Presidential Primary > Yes,R1
L2 Voter Data > Individual Demographics > Voting History > Voting 2008 Special/Municipal/Runoff/Other > Yes,R1
L2 Voter Data > Individual Demographics > Voting History > Voting 2009 General & Primary > Both,R1
L2 Voter Data > Individual Demographics > Voting History > Voting 2009 General & Primary > General Only,R1
L2 Voter Data > Individual Demographics > Voting History > Voting 2009 General & Primary > Primary Only,R1
L2 Voter Data > Individual Demographics > Voting History > Voting 2009 Special/Municipal/Runoff/Other > Yes,R1
L2 Voter Data > Individual Demographics > Voting History > Voting 2010 General & Primary > Both,R1
L2 Voter Data > Individual Demographics > Voting History > Voting 2010 General & Primary > General Only,R1
L2 Voter Data > Individual Demographics > Voting History > Voting 2010 General & Primary > Primary Only,R1
L2 Voter Data > Individual Demographics > Voting History > Voting 2010 Special/Municipal/Runoff/Other > Yes,R1
L2 Voter Data > Individual Demographics > Voting History > Voting 2011 General & Primary > Both,R1
L2 Voter Data > Individual Demographics > Voting History > Voting 2011 General & Primary > General Only,R1
L2 Voter Data > Individual Demographics > Voting History > Voting 2011 General & Primary > Primary Only,R1
L2 Voter Data > Individual Demographics > Voting History > Voting 2011 Special/Municipal/Runoff/Other > Yes,R1
L2 Voter Data > Individual Demographics > Voting History > Voting 2012 General & Primary > Both,R1
L2 Voter Data > Individual Demographics > Voting History > Voting 2012 General & Primary > General Only,R1
L2 Voter Data > Individual Demographics > Voting History > Voting 2012 General & Primary > Primary Only,R1
L2 Voter Data > Individual Demographics > Voting History > Voting 2012 Presidential Primary > Yes,R1
L2 Voter Data > Individual Demographics > Voting History > Voting 2012 Special/Municipal/Runoff/Other > Yes,R1
L2 Voter Data > Individual Demographics > Voting History > Voting 2013 General & Primary > Both,R1
L2 Voter Data > Individual Demographics > Voting History > Voting 2013 General & Primary > General Only,R1
L2 Voter Data > Individual Demographics > Voting History > Voting 2013 General & Primary > Primary Only,R1
L2 Voter Data > Individual Demographics > Voting History > Voting 2013 Special/Municipal/Runoff/Other > Yes,R1
L2 Voter Data > Individual Demographics > Voting History > Voting 2014 General & Primary > Both,R1
L2 Voter Data > Individual Demographics > Voting History > Voting 2014 General & Primary > General Only,R1
L2 Voter Data > Individual Demographics > Voting History > Voting 2014 General & Primary > Primary Only,R1
L2 Voter Data > Individual Demographics > Voting History > Voting 2014 Special/Municipal/Runoff/Other > Yes,R1
L2 Voter Data > Individual Demographics > Voting History > Voting 2015 General & Primary > Primary Only,R1
L2 Voter Data > Individual Demographics > Voting History > Voting 2015 Special/Municipal/Runoff/Other > Yes,R1
"Stirista > Consumer > Home Value > $1,000-$24,999 Home Value",R1
"Stirista > Consumer > Home Value > $25,000-$49,999 Home Value",R1
"Stirista > Consumer > Home Value > $50,000-$74,999 Home Value",R1
"Stirista > Consumer > Home Value > $75,000-$99,999 Home Value",R1
"Stirista > Consumer > Home Value > $100,000-$124,999 Home Value",R1
"Stirista > Consumer > Home Value > $125,000-$149,999 Home Value",R1
"Stirista > Consumer > Home Value > $150,000-$174,999 Home Value",R1
"Stirista > Consumer > Home Value > $175,000-$199,999 Home Value",R1
"Stirista > Consumer > Home Value > $200,000-$224,999 Home Value",R1
"Stirista > Consumer > Home Value > $225,000-$249,999 Home Value",R1
"Stirista > Consumer > Home Value > $250,000-$274,999 Home Value",R1
"Stirista > Consumer > Home Value > $275,000-$299,999 Home Value",R1
"Stirista > Consumer > Home Value > $300,000-$349,999 Home Value",R1
"Stirista > Consumer > Home Value > $350,000-$399,999 Home Value",R1
"Stirista > Consumer > Home Value > $400,000-$449,999 Home Value",R1
"Stirista > Consumer > Home Value > $450,000-$499,999 Home Value",R1
"Stirista > Consumer > Home Value > $500,000-$749,999 Home Value",R1
"Stirista > Consumer > Home Value > $750,000-$999,999 Home Value",R1
"Stirista > Consumer > Home Value > $1,000,000+ Home Value",R1
Stirista > Consumer > Custom > All One Percenters,R1
Stirista > Consumer > Animal Welfare > Animal Welfare Volunteer/Donor High Income,R1
Stirista > Consumer > Animal Welfare > Animal Welfare Volunteer/Donor Middle Income,R1
Stirista > Consumer > Donations > Arts/Culture Donor - High Income,R1
Stirista > Consumer > Donations > Arts/Culture Donor - Middle Income,R1
Stirista > Consumer > Dontaions > Children's Cause Volunteer/Donor High Income,R1
Stirista > Consumer > Dontaions > Children's Cause Volunteer/Donor Middle Income,R1
Stirista > Consumer > Empty Nesters > High Income,R1
Stirista > Consumer > Empty Nesters > Middle Income,R1
Stirista > Consumer > Entrepreneurial Women > High Income,R1
Stirista > Consumer > Entrepreneurial Women > Low Income,R1
Stirista > Consumer > Entrepreneurial Women > Middle Income,R1
Stirista > Consumer > Donations > Environmental Donors High Income,R1
Stirista > Consumer > Donations > Environmental Donors Middle Income,R1
Stirista > Consumer > Estimated Credit > Estimated Credit Score: 500-549,R1
Stirista > Consumer > Estimated Credit > Estimated Credit Score: 550-599,R1
Stirista > Consumer > Estimated Credit > Estimated Credit Score: 600-649,R1
Stirista > Consumer > Estimated Credit > Estimated Credit Score: 650-699,R1
Stirista > Consumer > Estimated Credit > Estimated Credit Score: 700-749,R1
Stirista > Consumer > Estimated Credit > Estimated Credit Score: 750-799,R1
Stirista > Consumer > Estimated Credit > Estimated Credit Score: 800+,R1
Stirista > Consumer > Estimated Credit > Estimated Credit Score: under 499,R1
Stirista > Consumer > Donations > Health Cause Donor High Income,R1
Stirista > Consumer > Donations > Health Cause Donor Middle Income,R1
Stirista > Consumer > Travel > High Income Jetsetters,R1
Stirista > Consumer > Dontaions > International Aid Donor High Income,R1
Stirista > Consumer > Dontaions > International Aid Donor Middle Income,R1
Stirista > Consumer > Travel > Low Income Jetsetters,R1
Stirista > Consumer > Travel > Medium Income Jetsetters,R1
Stirista > Consumer > Home Owner > Million Dollar Homeowners,R1
Stirista > Consumer > Donations > High Income Political Donor,R1
Stirista > Consumer > Donations > Middle Income Political Donor,R1
Stirista > Consumer > Donations > Religious Cause Donor High Income,R1
Stirista > Consumer > Donations > Religious Cause Donor Middle Income,R1
Stirista > Consumer > Donations > Veteran's Cause Donor High Income,R1
Stirista > Consumer > Donations > Veteran's Cause Donor Middle Income,R1
Stirista > Consumer > White-Collar Working Class > High Income,R1
Stirista > Consumer > White-Collar Working Class > Low Income,R1
Stirista > Consumer > White-Collar Working Class > Middle Income,R1
Stirista > Consumer > Young Professionals > High Income,R1
Stirista > Consumer > Young Professionals > Low Income,R1
Stirista > Consumer > Young Professionals > Middle Income,R1
Cuebiq > Mobile Audience > Entertainment > Casinos and Betting Shops Visitors,R1
Cuebiq > Mobile Audience > Entertainment > Casinos and Betting Shops Visitors > Atlantic City Casinos,R1
Cuebiq > Mobile Audience > Entertainment > Casinos and Betting Shops Visitors > Horse Racetracks,R1
Cuebiq > Mobile Audience > Entertainment > Casinos and Betting Shops Visitors > Las Vegas Casinos,R1
Cuebiq > Mobile Audience > Lifestyle > Wine Lovers,R1
NetWise Data > Consumers that do not have positive discretionary income,R1
NetWise Data > Consumers that have between 0 and $15K in discretionary income,R1
NetWise Data > Consumers that have between $15K and 30K in discretionary income,R1
NetWise Data > Consumers that have between $30K and 50K in discretionary income,R1
NetWise Data > Consumers that have between $50K and 75K in discretionary income,R1
NetWise Data > Consumers that have between $75K and 100K in discretionary income,R1
NetWise Data > Consumers that have over $100K in discretionary income,R1
NetWise Data > Household incomes less than $25K,R1
NetWise Data > Household incomes between $25K and $40K,R1
NetWise Data > Household incomes between $40K and $50K,R1
NetWise Data > Household incomes between $50K and $75K,R1
NetWise Data > Household incomes between $75K and $100K,R1
NetWise Data > Household incomes between $100K and $125K,R1
NetWise Data > Household incomes between $125K and $150K,R1
NetWise Data > Household incomes between $150K and $200K,R1
NetWise Data > Household incomes between $200K and $250K,R1
